,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
168,Daywatch: An unlikely friendship flourishes,-0.016021897201426327,"Good morning, Chicago. Here are some of the top stories you need to know to start your day.",0.055079892204958014,Chicago Tribune staff,0.06992922206700314
169,"Israel and Hamas begin cease-fire, setting stage for release of some hostages and more aid to Gaza",-0.03213587444042787,"On Friday, it brought quiet after weeks in which Gaza saw heavy bombardment and artillery fire daily as well as street fighting as ground troops advanced through neighborhoods in the north.",0.07473668563761748,"Wafaa Shurafa, Bassem Mroue and David Rising",0.06258691876428202
170,POLL: Voters See American Dream Slipping Out of Reach...,-0.0390610535396263,Fewer believe that anyone who works hard can get ahead,0.04965445242123678,wsj,0.07889395867823623
171,Your Local Newspaper Might Not Have Single Reporter...,-0.022545091342180967,Rise of ‘ghost newsrooms’ spawns effort by local news startups to fill the void,0.0651705251657404,wsj,-0.015492998529225588
172,Can Illinois make in 3 straight wins vs. Northwestern and become bowl eligible?,-0.06503973511280492,"Illinois has a two-game winning streak in the annual battle for the Land of Lincoln Trophy, including a 41-3 victory last year in Evanston.",0.04624764130858239,Chicago Tribune,0.10032425131066702
173,Big Ten’s last football season before westward expansion has seen plenty of drama — on and off the field,-0.07871713384520262,Consider this Big Ten football season the end of an era in many ways.,0.01574810268357396,Noah Trister,-0.031086687406059355
174,No. 18 Notre Dame — with hopes for a playoff berth or New Year’s Six bowl dashed — wraps up regular season vs. Stanford,-0.009042204197612591,Notre Dame’s season-ending trip to California lacks the high stakes that often accompany its regular-season finale against Stanford or Southern California.,0.07375209212477785,Josh Dubow,0.00875982792058494
175,Justin Fields was back in the fast lane — 12 key numbers for the Chicago Bears’ Monday night game at the Minnesota Vikings,0.009819413651712239,"Chicago Bears QB Justin Fields has a 116.5 passer rating over his past four starts, trending in the right direction with his production. For the season, Fields' 93.3 rating ranks 13th in the NFL.",0.20334699752856977,Dan Wiederer,0.10127369244582951
176,What Bradley Cooper’s ‘Maestro’ reveals about Leonard Bernstein — and Cooper’s own artistic ego,0.022469220799393952,"Two Chicago Tribune critics, Michael Phillips and Hannah Edgar, debate the strengths and flaws of Bradley Cooper's Leonard Bernstein film ""Maestro.""",0.013042272999882698,Michael Phillips,0.06197293597506359
177,"Tesla ready to invest up to $2 bln to build India factory, but with riders -ET",-0.052338670240715146,"Tesla <a href=""https://www.reuters.com/markets/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> is ready to invest up to $2 billion to set up a factory in India if the government cuts import duty on its vehicles to 15% for the first two years of operations, the…",0.14328147657215595,Reuters,0.04308635601773858
178,Letters: Why I’m grateful for social media,0.01338018459500745,"For the past 15 years, social platforms have enabled me to reconnect and stay connected to treasured friends and family.",-0.008485196944093332,Chicago Tribune,0.02634779515210539
179,"Editorial: At City Hall, insulting virtue signaling on the Middle East",-0.039340330942650326,"At Chicago's City Hall, an absurdly naive and unbalanced resolution calling for a 'lasting peace"" in the Middle East.",0.11266474008152727,The Editorial Board,0.05637907731579617
180,SaraKay Smullens: What is societal burnout? We are living it.,0.015529572847299278,Considering how people develop into healthy members of a society has been overlooked when addressing feelings of burnout and overload.,0.04829925899684895,SaraKay Smullens,0.03580151195637882
181,"For Chicago’s Palestinian and Jewish students, Israel-Hamas war is constant and personal",-0.006909647083375603,The walls at each school carry tangible signs of a war thousands of miles away that has become a constant presence in the lives of many Chicago-area students.,0.08240905276034027,Sarah Freishtat,-0.00036895560333505273
182,David Greising: Ex-Ald. Edward Burke faces judgment. But ethics reforms in Chicago still fall short.,-0.020517230150289834,"Former Chicago Ald. Ed Burke's casual, corrupt contempt toward public duty is a not surprising result of such lax standards for public service.",0.148638343118364,David Greising,0.03641114684432978
183,"With less than 6 weeks before deadline, 3,400 gun owners have registered guns covered by state ban",-0.04979301991988905,A controversial gun registration requirement in Illinois' sweeping ban on high-powered firearms got off to a slow start.,-0.004781426658155397,Jeremy Gorner,0.04198675649240613
184,Steven Rogers wrote a famous letter to his white friends in 2021. Now he’s reclaimed a property in Evanston where Black families had been pushed out.,-0.04343727084778948,"He is the new owner of Evanston’s Second Church of Christ, Scientist property, putting the ""land back in the hands of Black ownership.""",0.0639312428975245,Darcel Rockett,0.056604304059874266
185,Half full: Migrants struggle to eat in Chicago,-0.0673827440768946,"Thousands of migrants come from countries that can’t provide food to its citizens. But in Chicago, feeding nearly 14,000 food-insecure people daily in addition to existing populations who rely on food assistance is no easy task.",0.0952307978659519,"Nell Salzman, Talia Soglin",0.0011825405526906252
186,"5 things to do around Chicago: Embrace the holidays with ‘Elf,’ the Vienna Boys Choir and an Immersive Nutcracker",-0.05028153245802969,There is plenty to do this weekend as holiday events get into full swing.,0.08410092795384116,Chicago Tribune staff,0.050720630068099126
187,How to celebrate the holidays in the Chicago suburbs and northwest Indiana,-0.032384384074248374,"Here is our guide to having a holiday season full of music, laughter, and beautiful sights.",0.07535780867328867,Wendy Fox Weber,-0.0014890701277181506
188,Candidates lining up to succeed Kim Foxx as Cook County state’s attorney,-0.06664204108528793,"Three candidates have so far announced, but the list might grow as hopefuls begin turning in petitions to be placed on the ballot.",0.09391408912779298,A.D. Quig,0.011607331849518232
189,Euro Could Stay Steady as Rate Differentials Counter Fading Pessimism,-0.019841674016788602,,0.00024109106743708253,nan,0.012209670851007104
190,Black Friday: Here’s What Retailers Are Saying About the Holiday Season,-0.016455093398690224,A shortened post-Thanksgiving session featured muted moves for the major indexes,0.06044780360753066,Brenda León,0.044824871234595776
191,The Black Friday Travel Deals to Take and Ignore,-0.0394622387830168,"Plenty of flight, hotel and cruise sales come with asterisks. Here’s what to look for.",0.09016310173319653,Jacob Passy,0.05698987405048683
192,Ask Amy: Teenage daughter purposely messing up chores,-0.011479732667794451,Dear Amy: I am furious. My husband thinks she’s being clever and doesn’t want to punish her. What do you think I should do now?,0.018779612379148602,Amy Dickinson,-0.006987854023464024
193,Grid operator to interfere in Finnish electricity market after bidding error,-0.03300010078237392,"Finnish transmission system operator Fingrid intends to take measures to balance electricity production and consumption, it said on Thursday, after a bidding error sent Finnish power prices nosediving earlier in the day.",0.07388387106766459,Reuters,0.03303380936267786
194,How to Avoid Being Boring at 60,0.011168102355441079,"What to do when your life is so routine that you’ve run out of stories? Embark on a series of tame, achievable, eye-opening challenges",-0.029360610682488186,Rob Lazebnik,0.016656935826176777
195,"Inside the Lego's Quest for the Next Hit Toy Set: Four Years, 30,000 Kids and Countless Bricks",0.0007695157546550035,"The world’s biggest toy maker hopes its new Dreamzzz line, with a crocodile car, shark ship and roller-skating rabbit, will power this holiday season—and help it become less reliant on Harry Potter and Star Wars",0.2027314502192894,Trefor Moss,0.0690297377150273
196,"Editorial: Israelis with loved ones held in Gaza poured their hearts out to us. One just got good news, gratefully.",-0.05117294756928459,"The plea was simple: Bring home the people we love, alive and well.",0.12214333075098693,The Editorial Board,0.05890430686122272
197,Stephen Colbert’s ‘The Late Show’ pulled until next week as host recovers from surgery,-0.04757143325696234,"First this fall, another round with COVID-19 shuttered Stephen Colbert’s “The Late Show.” Now the show is again sidelined as the host recovers from a burst appendix.",0.07311241002753377,Associated Press Staff,0.038397857220843434
198,Fast-Fashion Giant Shein Files to Go Public,-0.024015203001908958,The China-founded company was valued at $66 billion earlier this year,0.07074595801532269,Corrie Driebusch,0.06841280090156943
199,"Three wounded in Dixmoor bar shooting, homicides reported in Dolton, Crest Hill",-0.1123910368187353,"Dixmoor police are investigating a shooting at a bar that left a woman and two men wounded, while homicides were reported by authorities in Dolton and Crest Hill.",0.11976853315718472,Mike Nolan,0.026323122321628034
200,Fox News’s New Fight Club: The DeSantis vs. Newsom Debate,-0.028368405939545482,Event moderated by Sean Hannity on Thursday will feature two governors who aren’t rivals for office but have long sparred,0.05688270209066104,Isabella Simonetti,0.02573289000429213
201,Amazon Clinches Deal With Spanish Union Over Cyber Monday Walkout,-0.025816935260081664,Amazon Clinches Deal With Spanish Union Over Cyber Monday Walkoutwsj.com,0.049042822676710784,Mauro Orru,-0.03422352916095406
202,"American Blues Theater opens a new home Lincoln Avenue, carved from a former Walgreens",-0.040934086517154356,"The impressive new two-theater complex will stage the upcoming “It’s a Wonderful Life: Live in Chicago!,” slated to open on Dec. 10.",0.1106568485556636,Chris Jones,0.01685294539493043
203,Chicago Bears at Minnesota Vikings: Everything you need to know about the Week 12 game before tonight’s kickoff,-0.002617551013827324,The 3-8 Chicago Bears will play the 6-5 Minnesota Vikings at U.S. Bank Stadium in a Week 12 matchup. Here’s what you need to know before kickoff.,0.12598075915593654,Colleen Kane,0.09614571442943998
204,"Chicago weather forecast: Chilly temperatures, some snow flurries",-0.019422375364229083,"Monday’s forecast shows windy and cold conditions, along with a few snow flurries, according to the National Weather Service.",0.057254577870480716,Rebecca Johnson,0.026851250790059566
205,"City says construction won’t start on Brighton Park migrant camp yet, following aldermanic opposition",-0.09100052309804596,"Following an announcement Saturday from Ald. Julia Ramirez that GardaWorld Federal Services would begin erecting tents Monday on the lot at 38th Street and California Avenue, mayoral spokesman Ronnie Reese said that was not the case.",0.06902721391088562,Alice Yin,0.006696050564642064
206,Foxtrot will merge with Dom’s in specialty grocer deal,-0.003980312132625841,"The merged companies will be helmed by Foxtrot CEO Liz Williams under a new entity, Outfox Hospitality.",0.018864632700569928,Talia Soglin,0.05196447408525273
207,Deutsche Bank sees 12% upside to S&P 500 through 2024-end,0.03145712938567158,"Deutsche Bank on Monday forecast the S&P 500 <a href=""https://www.reuters.com/markets/quote/.SPX"" target=""_blank"">(.SPX)</a> to end next year 12% higher as it expects corporate earnings to remain resilient even if the United States experiences a mild and shor…",0.18004289448435884,Reuters,-0.03662647106102668
208,Michigan coach Jim Harbaugh says he would take less salary if it meant college athletes would be paid,-0.0031027381774038076,Michigan coach Jim Harbaugh is ready to take less money if it means college football players and other athletes would be paid.,0.10497700033010915,Eric Olson,0.06620058440603316
209,"6 armed robberies reported within 2 hours Sunday evening on Northwest and Southwest sides, Chicago police say",-0.07315473491325974,Chicago police are investigating at least six armed robberies that occurred within about two hours Sunday afternoon on the Northwest and Southwest sides.,0.11513527645729482,Rebecca Johnson,0.09003964893054217
210,Lindsay Harzich knows Benet has to win ‘without one main star.’ But the junior guard shows she can stand out.,-0.07406962846289389,Lindsay Harzich was a complementary player for Benet last season but is getting plenty of compliments in her larger role.,0.09575682855211198,Matt Le Cren,0.03019000348285772
211,Carolina Panthers fire Frank Reich with team off to NFL-worst 1-10 record,-0.044037839418706426,The Carolina Panthers fired Frank Reich on Monday following the team’s NFL-worst 1-10 start in his first year at the helm.,0.03646254865452647,Steve Reed,0.03378904322744347
212,"One teen dead, one injured in Sunday shootings, police say",-0.018244398350361735,"No suspects are in custody in either of the shootings, and police said they are investigating.",0.1219396733213216,Rebecca Johnson,0.02859868621453643
213,Britain detects first human case of flu strain similar to pig virus,-0.03241152431291994,"Britain said on Monday it had detected a first human case of flu strain A(H1N2)v, which is similar to a virus currently circulating in pigs, and that the individual concerned had experienced a mild illness and fully recovered.",0.08513161761220545,Reuters,0.024555551088269567
214,Stevenson’s Kendell Williams is an elite defender. But the Texas soccer recruit is ready to take her shot.,-0.04995886981487274,"Stevenson guard Kendell Williams, well known as a defender, is trying to be more offensive-minded in her fourth varsity season.",0.01274654076405568,Bobby Narang,0.01579210124327801
215,Cyber Monday marks the year’s biggest online shopping day — and one more chance to save on gifts,-0.06336635254228895,Consumers are scouring the internet for online deals as they begin to cap off the five-day post-Thanksgiving shopping bonanza with Cyber Monday.,0.09043480223772349,Haleuya Hadero,0.0012057220592396334
216,Daniel Biss: Why I cleared the way for Ryan Field and concerts at the stadium,-0.037993389123585075,I voted 'yes' because I believe the Ryan Field project will have a positive long-term impact on Evanston and its residents.,0.06684209301602095,Daniel Biss,0.02264432149240747
217,Ex-Ald. Ed Burke corruption trial to resume with more testimony on alleged Burger King scheme,-0.052210898782504955,The corruption trial of former Chicago Ald. Edward Burke is to resume Monday after a holiday break with more testimony about an alleged scheme to pressure the owners of a Burger King in Burke’s ward,0.15561674314085394,"Jason Meisner, Megan Crepeau, Ray Long",0.11959962523542345
218,Bobby Narang’s girls basketball rankings and player of the week for Lake County,0.016474760428536683,Rylan Foster helps Mundelein make a big jump in the rankings while Stevenson and Lake Forest also move up.,0.04590611053572502,Bobby Narang,0.059426701729535125
219,Musk Visits Amid Criticism Over Content on X...,-0.05715188592876075,Billionaire visits kibbutz attacked last month; is scheduled to meet with Israeli president,0.03862932708580047,wsj,0.04145819172845222
220,Belichick on Verge of Becoming NFL's Biggest Loser...,-0.02139436914876569,The New England Patriots coach who has won six Super Bowls is closing in on a different record after his team lost again on Sunday,0.007371631858404726,wsj,0.09709960920736194
221,Volkswagen to reduce headcount at 'no longer competitive' VW brand,-0.09067022008821368,"Volkswagen's <a href=""https://www.reuters.com/markets/companies/VOWG_p.DE"" target=""_blank"">(VOWG_p.DE)</a> 10 billion euro ($10.9 billion) savings programme will include staff reductions, managers told staff on Monday as brand chief Thomas Schaefer warned tha…",0.12742808810435236,Reuters,-0.008485658443532884
222,Daywatch: Ed Burke’s trial finding its place in Chicago lore,-0.02889770158799365,"Good morning, Chicago. Here are some of the top stories you need to know to start your day.",0.08508694663760252,Chicago Tribune staff,0.08460689331695903
223,Chicago Bears defensive tackle Gervon Dexter buys Vernon Hills mansion for $1.2M,0.03211664973059669,"A Florida native and standout at the University of Florida, Dexter, 22, was drafted by the Bears in the second round of the 2023 NFL Draft.",0.09823715221136808,Bob Goldsborough,0.014232283167075366
224,Putin Has Staked Resources on Victory in Ukraine. Can West Match Him?,0.00669521011877805,"Kremlin leader seeks to turn advantage in manpower and munitions into battlefield progress, while Western will and assistance for Kyiv waver",0.02980925155134173,wsj,0.0012325184579822235
225,"Chicago Bears Week 12 storylines: Justin Fields’ top moments, Teven Jenkins’ resurgence and the curious case of Montez Sweat’s snap count",-0.0033546799095347524,"The Chicago Bears have emphasized the importance of QB Justin Fields becoming more dangerous as an on-the-move thrower. Against the Detroit Lions, he showed impressive growth.",0.1358531760633923,Dan Wiederer,0.08109621042785875
226,"Global bank ranking removes Unicredit and moves up UBS, China banks",-0.06510921122389846,"The Financial Stability Board (FSB) on Monday removed Italy's UniCredit <a href=""https://www.reuters.com/markets/companies/CRDI.MI"" target=""_blank"">(CRDI.MI)</a> from the list of global systemically important banks and moved three banks, including Switzerland…",0.0814799280196894,Reuters,0.04886438773246482
227,Behind Tesla’s Challenges in Making the Cybertruck: Ultrahard Stainless Steel,-0.056131633173208684,The metal used for the pickup truck’s distinctive exterior has been difficult to manipulate,0.03528396098408848,Rebecca Elliott,0.04504554427694529
228,Trial Opens for Beheading of French Teacher Samuel Paty,-0.009845598018728197,Trial examines whether students at the school where the attack took place helped the killer,0.023019842119538225,Noemie Bisserbe,0.03849375984282233
229,The siblings of children killed by gun violence and how they cope: ‘I just feel alone’,-0.058505322434939444,"Sudden, violent loss reverberates through families and communities all too often in Chicago. But experts say that young people who see their siblings die are particularly vulnerable to the havoc grief can leave in its wake.",0.13585918255557772,Caroline Kubzansky,0.08856321847997606
230,The siblings of children killed by gun violence and how they cope: ‘I just feel alone’,-0.058505322434939444,"Sudden, violent loss reverberates through families and communities all too often in Chicago. But experts say that young people who see their siblings die are particularly vulnerable to the havoc grief can leave in its wake.",0.13585918255557772,Caroline Kubzansky,0.08856321847997606
231,"Editorial: Instead of cutting nutrition benefits for poor mothers and their kids, House GOP should seek reform",-0.03991505649173632,"The dysfunctional federal WIC program, providing food support to low-income moms and their young children, should be fixed, not reduced.",0.13457025732350303,The Editorial Board,0.047793387551791966
232,Mohammad Hosseini and Kristi Holmes: AI tools are a cash cow for developers and a liability for the rest of us,-0.008390001006773673,Companies advancing for increased use of AI are better off because they collect valuable user data and their system is trained with free labor.,0.028592769347596914,"Mohammad Hosseini, Kristi Holmes",-0.028224217239767313
233,"A strong El Nino winter is expected, scientists say. Here’s what it means for snow and temps in Chicago.",-0.03645432378107216,"For Chicago, an El Nino winter likely means warmer, drier weather from December through February.",0.10245486814528704,Rebecca Johnson,0.0027090631774626672
234,"Pritzker administration sought migrant tent camp proposals before Mayor Brandon Johnson took office, records show",-0.07581165857845917,State documents indicate the concept for housing migrants in tents took shape not at City Hall but within Gov. J.B. Pritzker’s administration,0.009276515407691477,"Dan Petrella, Alice Yin",0.008708307228516787
235,Letters: Chicago needs a robust Department of the Environment. The mayor’s plan doesn’t go far enough.,-0.03751522523816675,As we enter another of the eight warmest years on record the one thing I would be thankful for this year is a Department of the Environment.,0.10592352770618163,Chicago Tribune,0.10597864729106732
236,Jim Nowlan: It is true. There are people who don’t want to work anymore,-0.051311778399394825,Labor force participation has been trending down in recent decades. Some have developed strategies to avoid participating in conventional work.,0.04806376574561,Jim Nowlan,0.004715622286312282
237,"National climate report identifies lack of equity and flooding risks, issues that hit close to home in Illinois",-0.013076376751996577,"Those with limited access to resources and resilient infrastructure will face the most risks — particularly Black, Hispanic and socioeconomically disadvantaged communities — from flooding and pollution, report says.",0.02265470859128982,Adriana Pérez,0.05183049968036357
238,"Tara Zuardo and Jacob Drucker: The right windows can save billions of birds, so why don’t we require them?",-0.016634391649859026,The deaths of birds crashing into windows can be reduced by using materials that increase the visibility of glass to birds’ unique sensory systems.,0.022825070132967085,"Tara Zuardo, Jacob Drucker",0.03656625730218366
239,"A strong El Nino winter is expected, scientists say. Here’s what it means for snow and temps in Chicago.",-0.03645432378107216,"For Chicago, an El Nino winter likely means warmer, drier weather from December through February.",0.10245486814528704,Rebecca Johnson,0.0027090631774626672
240,Instagram’s Algorithm Delivers Toxic Video Mix to Adults Who Follow Children,-0.01412933913525194,"Content served to WSJ test accounts included risqué footage of kids, overtly sexual adult videos and ads from major brands",-0.032718130882130936,Jeff Horwitz,0.02277623618283542
241,Ask Amy: Young parents tangle over custody,-0.024748088122578338,"Dear Amy: My youngest son ""Thomas"" dated ""Allyssa"" sporadically during high school. It was a volatile relationship (he's non-confrontational, she loves drama). Allyssa became pregnant at the end of his senior year (her junior year).",0.13011108103091829,Amy Dickinson,-0.03353900514775887
242,Price-sensitive US shoppers nab early 'Cyber Monday' deals,0.003565440352758742,"As the year's biggest U.S. online shopping day got underway on Monday, discount-seekers used their phones and laptops to snap up electronics, clothing, toys, jewelry, appliances and even personal care products.",0.08810940411058255,Reuters,-0.009619606920750812
243,Explainer: What's the plan for this year's COP28 climate summit?,-0.07422496251092525,"Following a year of record heat and drought, this year's <a href=""https://www.reuters.com/sustainability/cop/"">U.N. climate summit</a> will feature a contentious set of issues for countries working to find common ground in tackling climate change, including w…",0.16982823908620048,Kate Abnett,0.06747694333898835
244,COP28 climate summit puts spotlight on turning methane pledges into action,-0.021677073935279623,"Delegates at this year's U.N. COP28 climate summit are anxious to boost the world's climate change agenda with concrete plans for clamping down on the second-most prominent <a href=""https://www.reuters.com/graphics/FOOD-WASTE/METHANE/gdpzwqwqovw/"">greenhouse …",0.14368722611106932,Valerie Volcovici,0.05112762554199435
245,'Nuts and Bolts' Review: The Levers That Move the World,-0.020213112991768867,The making of machines has been a central part of the human story.,0.03184216791851213,Sam Kean,0.006235725188162178
246,Now for Some Good News About Climate,-0.023410361056448892,Costs for renewables have plummeted and growth is exceeding expectations,0.01922496675979346,Ed Ballard,0.012032476253807545
247,NFL RedZone Channel broadcast interrupted due to fire alarm,-0.03175137081416324,Sunday’s airing of the late afternoon games on the NFL RedZone Channel literally went code red. The broadcast was interrupted when a fire alarm went off in the NFL Network building.,0.09520950331352651,Associated Press Staff,0.0443351796711795
248,Will Livestreaming Be TIKTOK's AMAZON-Killer?,0.011609331879299134,TikTok is moving aggressively into e-commerce—a space where its Chinese equivalent is massively successful,0.04860199574613944,wsj,0.006436557276174426
249,Chicago Bulls historically squander lead in 4th consecutive loss to Brooklyn Nets,-0.01800517728406703,The Chicago Bulls gave up a 21-point lead in a cataclysmic collapse to the Brooklyn Nets on Sunday.,0.09929549710795982,Julia Poe,0.05322086017986294
250,Biden to skip COP climate meeting in Dubai- official,-0.04288753116270527,"U.S. President Joe Biden will not attend a gathering of world leaders focused on climate change in Dubai this week, a U.S. official said on Sunday.",0.09901163703761995,Reuters,0.10670519096311182
251,"Off-duty CPD officer dies in Oak Lawn car crash, police say",-0.019931384158553556,The crash occurred Sunday morning at 95th Street and Harlem Avenue in Oak Lawn.,0.05360508333251346,Adriana Pérez,0.07609425694681704
252,"Yelp, Strava and Duolingo Are…Dating Apps?",-0.04997210775036365,Singles are meeting people in unusual places online,0.03481137029302772,Ann-marie Alcántara,0.006615245947614312
253,"‘One win, one loss’: 4 takeaways as the Chicago Blackhawks fail again to get consecutive wins",-0.08311904620677524,"The Chicago Blackhawks’ seesaw season continued with a 4-2 loss to the St. Louis Blues on Sunday, and at least one Hawk is ready to walk the plank.",0.1649856831645593,Phil Thompson,0.09931995125953108
254,"Construction on Brighton Park migrant tent camp to begin Monday, alderwoman says",-0.036690052795165684,"Ald. Julia Ramirez, 12th, raised concerns about the environmental impact study conducted on the site at 38th Street and California Avenue, the results of which she said have yet to be shared with her or her constituents.",0.018791448688716628,Adriana Pérez,0.03210370971282828
255,Focus: Indian drug manufacturers benefit from Big Pharma interest beyond China,-0.06371839309576899,"Drugmakers are seeking to limit their reliance on Chinese contractors who produce drugs used in clinical trials and early-stage manufacturing, a move that is benefiting rivals in India, according to interviews with 10 industry executives and experts.",0.12188786664046347,Maggie Fick,0.017817321349866688
256,Court fines Germany's Uniper $600 million over LNG contract pricing,-0.017190442245919257,"Uniper has to pay 550 million euros ($600 million) to a European supplier of liquefied natural gas, the German state-owned utility said on Sunday, citing a ruling by an arbitration court over a contract concluded prior to the group's spin-off in 2016.",0.10147537343436852,Reuters,0.07302961698587751
257,Column: Veteran Nick Foligno offers some uncomfortable truths about the Chicago Blackhawks’ struggles,-0.10296092341013718,The loss of Taylor Hall to injury and the mysterious disappearance of Corey Perry could make Connor Bedard's rookie season for the Chicago Blackhawks more challenging.,0.14186118362704292,Paul Sullivan,0.12534672871697694
258,Irish writer Paul Lynch wins Booker Prize with dystopian novel ‘Prophet Song’,0.024142841415596195,Irish writer Paul Lynch won the Booker Prize for fiction on Sunday with what judges called a “soul-shattering” novel about a woman’s struggle to protect her family as Ireland collapses into totalitarianism and war.,0.03495121844935056,Jill Lawless,0.02581225731410086
259,The Chicago Bulls need Coby White to heat up. Is the guard finally back into his shooting form?,-0.018957097316160798,Coby White has returned to his 3-point shooting form in the last four games. Can he maintain it?,0.09598761843517423,Julia Poe,0.035996548234834336
260,Magic Pills Are Coming,-0.009715584747027606,Wearable ultrasound machines and other inventions could reduce medical costs.,0.0482798065058887,Andy Kessler,0.0076451709028333426
261,Chinese and American Hospitals Learn the Value of Germs,0.020735058904392645,It’s no surprise respiratory viruses are infecting children sheltered by years of lockdowns.,0.011007693596184254,Allysia Finley,0.05879913255921565
262,"Germany's Kuehne examines offer for Signa's Hamburg skyscraper, Handelsblatt reports",-0.004782356088981032,"German logistics entrepreneur Klaus-Michael Kuehne is examining a takeover of Signa Group's abandoned Elbtower high-rise project in his hometown of Hamburg, Handelsblatt reported.",0.051856332895113155,Reuters,0.014300764654763043
263,"‘Hunger Games’ feasts, ‘Napoleon’ conquers but ‘Wish’ doesn’t come true at Thanksgiving box office",-0.033471430724603124,"The Walt Disney Co.’s “Wish” had been expected to rule the Thanksgiving weekend box office, but moviegoers instead feasted on leftovers, as “The Hunger Games: The Ballad of Songbirds and Snakes” led ticket sales for the second weekend, according to studio est…",0.11806548028835095,Jake Coyle,0.044460129720391706
264,"Bedford Park police officer shot at gas station responding to stolen car, police say",-0.01273845904506743,"A Bedford Park police officer was hospitalized after he was shot multiple times during a struggle at a Speedway gas station in the southern suburb, police said.",0.09985401465382893,Rebecca Johnson,0.06961791899811942
265,"Bedford Park police officer shot at gas station responding to stolen car, police say",-0.01273845904506743,"A Bedford Park police officer was hospitalized after he was shot multiple times during a struggle at a Speedway gas station in the southern suburb, police said.",0.09985401465382893,Rebecca Johnson,0.06961791899811942
266,Tom Allen won’t return for an 8th season as Indiana football coach,-0.03668860666221008,The Indiana Hoosiers will not bring back football coach Tom Allen next year for an eighth season.,0.04310718976194039,Michael Marot,-0.001464808825403452
267,"Snow falls across Chicago, winter weather advisory in effect during one of the busiest travel days of the year",-0.04352360293523816,"A winter weather advisory is in effect until 2 p.m. in Chicago, with meteorologists predicting snow accumulations of one to three inches across portions of north central and northeast Illinois.",0.11060354383153026,Rebecca Johnson,0.11173519273870625
268,"5 people, including 15-year-old boy, injured after U-Haul collides with SUV in Grand Crossing, police say",-0.10795468703145161,"Five people were injured, including a 15-year-old boy, when a U-Haul cargo truck collided with a black SUV early Sunday morning in Grand Crossing, according to Chicago police.",0.1385889793455135,Rebecca Johnson,0.11244010110385716
269,"To Shrink Learning Gap, This District Offers Classes Separated by Race...",-0.05176467739511281,"To Shrink Learning Gap, This District Offers Classes Separated by Race...

 
 
 
 (First column, 6th story, link)

 

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",0.058428417847608216,"Sara Randazzo, Douglas Belkin",0.1089830305572832
270,SPACEX Starbase Transforms Corner of Texas...,-0.01860035563004203,"Starbase is spread over properties around 20 miles east of downtown Brownsville, near park land, ranches and a National Wildlife Refuge",0.024265169151476584,wsj,0.029108953051036224
271,Zombie Malls Kept Alive Even When Towns Want to Pull Plug...,0.03593453310895711,"Zombie Malls Kept Alive Even When Towns Want to Pull Plug...

 
 
 
 (First column, 6th story, link)

 

 

 
 
 Drudge Report Feed needs your support!   Become a Patron",0.0691722186311381,Kate King,0.04096935260167811
272,Americans on List of Next Hamas Hostages Set for Release... Developing...,0.0448649090831168,"Americans on List of Next Hamas Hostages Set for Release... Developing...

 
 
 
 (Second column, 1st story, link)

 

 

 
 Related stories:Rape as weapon -- the horrific enemy...
LASERS USED TO BURN THROUGH ROCKETS...
Pro-Palestinian supporters disrup…",0.20282173038867768,"Stephen Kalin, Dov Lieber, Anat Peled, Summer Said, Eric Morath, Margherita Stancati, Chao Deng, Ken Thomas",0.10145045630633831
273,"Column: From the Corey Perry mystery to a classic edition of The Game, 10 takeaways from the couch on Thanksgiving weekend",-0.007523180567659438,A busy Thanksgiving weekend in the sports world included Corey Perry's mysterious absence and DeMar DeRozan's righteous stance on the NBA's In-Season Tournament.,0.1319681389722973,Paul Sullivan,0.05576664622640237
274,Column: Finishing touch proves elusive for Matt Eberflus’ Chicago Bears — and it will define them until they buck the trend,-0.07738715159939602,"Close doesn't cut it in the NFL, and until Matt Eberflus' Chicago Bears can begin finishing games, the team's penchant for poor play in the fourth quarter will define it.",0.09852460479305591,Brad Biggs,0.08991944404260721
275,First Republic Crashed and Burned. This Bank Wants to Copy Its Business.,-0.0844349117251113,Citizens Financial Group hopes a new unit geared toward rich people will help it crack a long-coveted market,0.11281886138021946,"Rachel Louise Ensign, Gina Heeb",0.10145612552878447
276,Shoppers click 'buy' as retailers slash prices ahead of Cyber Monday,-0.042365377536043525,"Holiday shoppers in the U.S. are seeking out the best deals and strategically nabbing the deepest discounts ahead of Cyber Monday, according to data from retailer websites aggregated by third parties.",0.0852916534349788,Reuters,-0.037916695124295074
277,"With a bump from Chicago Bears, girls flag football taking hold at area high schools — including a playoff run at Stagg",-0.09466828173026443,Stagg girls flag football team's first season took them to Halas Hall for the state playoffs as more teams sign on for what they hope will be an IHSA sanctioned sport next year.,0.170280673308298,Jeff Vorva,0.05282884303596802
278,Clarence Page: GOP does its best to show us how to normalize an insurrection,-0.02263546662288718,"Speaker Mike Johnson has released video of the Capitol during the Jan. 6 assault, and it’s already creating more heat than light from his party.",0.03475193979102187,Clarence Page,0.005770093470346183
